customer_id,signup_date,plan,industry,region,mrr,acv,seats,contract_type,churn,churn_date,nps_score,health_score,feature_adoption_pct,monthly_logins,support_tickets_30d,api_calls_30d,expansion_mrr,sales_rep,cs_tier,payment_method,acquisition_channel
CUST-00306,15/04/2021,Starter,EdTech,Europe,26.82,273.56,1,Monthly,1,2021-10-11,89.0,,35.6,31.0,2,236,0.0,Alice Chen,Bronze,Credit Card,
CUST-01362,12-18-2022,Starter,Logistics,North America,29.06,296.41,4,Monthly,0,,-62.0,40.69,42.0,6.5,3,244,0.0,Bob Martinez,Bronze,Credit Card,Organic Search
CUST-01676,04-24-2021,Business,LegalTech,North America,325.0,3315.0,45,Monthly,0,,-45.0,20.41,15.7,0.9,16,1853,0.0,Frank Osei,Silver,PayPal,Organic Search
CUST-01238,09-22-2021,Business,Logistics,Latin America,303.54,8013.46,34,Multi-Year,0,,,0.0,82.1,1.3,2,1557,0.0,David Kim,Silver,Invoice,Referral
CUST-00781,"October 20, 2022",Free,LegalTech,North America,0,0.0,3,Annual,0,,32.0,39.03,39.4,0.7,10,1070,0.0,N/A,Bronze,PayPal,Social Media
CUST-01285,"October 30, 2021",Business,Cybersecurity,North America,297.12,3565.44,39,Annual,0,,2.0,55.08,59.4,13.5,9,94,119.67,David Kim,Gold,PayPal,Referral
CUST-00533,"February 16, 2023",Free,LegalTech,Asia-Pacific,0,0.0,3,Monthly,1,2024-07-07,-28.0,27.25,49.2,3.4,27,6936,0.0,N/A,Bronze,Credit Card,Partner
CUST-01107,28/06/2023,Free,MarTech,North America,0,0.0,2,Monthly,0,,-16.0,38.16,69.6,1.6,19,95,0.0,N/A,Bronze,Credit Card,Direct
CUST-01804,22/10/2023,Business,LegalTech,Europe,304.36,3652.32,39,Annual,0,,-70.0,28.28,34.2,4.5,14,2057,0.0,Carol Singh,Gold,,Organic Search
CUST-00614,10-28-2022,Business,MarTech,Europe,269.04,3228.48,29,Annual,0,,-28.0,52.79,61.6,10.1,4,691,68.28,Grace Liu,Gold,Credit Card,Email Campaign
CUST-00121,11-06-2023,Free,E-Commerce,North America,0,0.0,1,Monthly,1,2024-01-06,-59.0,41.04,57.7,1.0,2,906,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01357,01/06/2022,Free,E-Commerce,Asia-Pacific,0,0.0,3,Monthly,1,2023-03-28,-69.0,48.56,59.9,10.5,4,668,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01318,2021-06-07,Business,LegalTech,Europe,292.76,3513.12,42,Annual,0,,-51.0,36.14,55.6,5.4,16,3770,0.0,Alice Chen,Silver,Credit Card,Organic Search
CUST-00621,27/07/2022,Business,Real Estate,Europe,319.34,8430.58,23,Multi-Year,0,,,0.0,8.8,3.6,6,562,124.23,David Kim,Gold,Credit Card,Social Media
CUST-01876,26/07/2022,Starter,MarTech,North America,30.77,313.85,1,Monthly,0,,,0.0,42.3,14.1,1,77,15.13,Alice Chen,Bronze,Credit Card,Direct
CUST-01856,2023-10-25,Free,E-Commerce,Asia-Pacific,0,0.0,3,Monthly,0,,-72.0,32.67,41.8,12.4,22,7749,0.0,N/A,Bronze,Bank Transfer,Referral
CUST-00136,22/09/2022,Business,HR Tech,North America,304.06,3101.41,24,Monthly,0,,29.0,37.42,38.7,3.7,16,15146,0.0,Grace Liu,Gold,Invoice,Social Media
CUST-01800,23/10/2021,Business,MarTech,Europe,282.11,7447.7,20,Multi-Year,0,,90.0,47.54,30.8,16.5,25,6239,112.01,Carol Singh,Silver,Credit Card,Partner
CUST-00375,28/06/2022,Business,MarTech,Asia-Pacific,302.49,3085.4,49,Monthly,0,,7.0,51.59,60.1,6.4,5,1420,0.0,David Kim,Gold,Credit Card,Organic Search
CUST-00317,05-26-2023,Starter,Real Estate,North America,26.28,268.06,4,Monthly,0,,54.0,33.95,38.9,1.6,22,140534,11.61,Bob Martinez,Bronze,Credit Card,
CUST-01572,"August 29, 2022",Growth,Cybersecurity,Asia-Pacific,105.64,1267.68,15,Annual,0,,79.0,34.59,19.6,2.9,18,295,17.12,Bob Martinez,Silver,Credit Card,Paid Search
CUST-00255,05-20-2022,Free,FinTech,North America,0,0.0,2,Monthly,0,,68.0,62.79,59.0,18.9,15,1628,0.0,N/A,Bronze,Credit Card,
CUST-00465,24/05/2023,Starter,FinTech,Latin America,29.54,301.31,4,Monthly,1,2024-01-28,-6.0,39.96,27.6,5.8,5,129,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-00907,03-01-2021,Free,HealthTech,North America,0,0.0,1,Monthly,1,2022-08-03,36.0,37.88,27.6,0.0,6,829,0.0,N/A,Bronze,Bank Transfer,
CUST-00110,01/07/2022,Business,FinTech,Europe,294.0,7761.6,49,Multi-Year,0,,-22.0,42.71,68.1,6.7,18,977,0.0,Carol Singh,Gold,PayPal,Product Hunt
CUST-00783,2021-11-26,Free,Logistics,North America,0,0.0,2,Monthly,0,,13.0,46.85,38.1,7.7,5,1026,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00937,2023-06-24,Business,Logistics,Latin America,321.59,3280.22,46,Monthly,0,,-37.0,27.73,46.0,1.0,20,582,0.0,Alice Chen,Gold,Credit Card,Organic Search
CUST-01341,"December 10, 2023",Enterprise,Logistics,North America,1092.45,13109.4,317,Annual,0,,45.0,58.51,15.6,31.0,16,842,0.0,David Kim,Platinum,Bank Transfer,Social Media
CUST-00240,"April 28, 2021",Starter,MarTech,Middle East & Africa,31.67,323.03,2,Monthly,0,,13.0,49.67,48.0,10.3,9,31,0.0,Alice Chen,Bronze,Credit Card,Organic Search
CUST-01232,11-03-2022,Free,FinTech,North America,0,0.0,2,Monthly,0,,54.0,44.21,51.7,10.3,25,262,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01830,11-10-2022,Business,E-Commerce,North America,313.28,3759.36,7,Annual,0,,28.0,32.6,35.0,4.1,22,305,0.0,Eva Rossi,Silver,Credit Card,Organic Search
CUST-00979,28/09/2021,Starter,Logistics,North America,28.02,285.8,2,Monthly,0,,37.0,49.28,13.9,17.3,8,2078,0.0,Bob Martinez,Bronze,Credit Card,Organic Search
CUST-00213,14/04/2021,Business,MarTech,Europe,266.52,7036.13,10,Multi-Year,0,,,0.0,43.8,11.8,1,124,0.0,Bob Martinez,Gold,Bank Transfer,Direct
CUST-00814,"September 06, 2021",Business,real estate,Asia-Pacific,316.05,3792.6,29,Annual,1,2022-02-15,-21.0,31.88,48.3,4.3,22,3466,0.0,David Kim,Silver,Credit Card,Paid Search
CUST-00830,"July 14, 2022",Free,EdTech,Latin America,0,0.0,1,Annual,0,,60.0,64.05,4.6,31.0,5,1117,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00778,14/12/2022,Free,FinTech,North America,0,0.0,2,Monthly,0,,-42.0,25.05,44.0,3.5,26,518,0.0,N/A,Bronze,Credit Card,Direct
CUST-00417,2022-10-22,Starter,Real Estate,Asia-Pacific,26.59,271.22,3,Monthly,0,,-39.0,51.89,28.5,24.7,10,2117,0.0,N/A,Bronze,Credit Card,Social Media
CUST-00352,2023-08-22,Growth,LegalTech,North America,97.67,1172.04,4,Annual,1,2024-02-16,-60.0,39.62,55.3,11.4,18,4370,0.0,Bob Martinez,Bronze,Bank Transfer,Partner
CUST-01423,13/02/2022,Starter,HEALTHTECH,North America,29.66,355.92,4,Annual,0,,95.0,49.28,33.2,0.5,1,227,14.43,N/A,Bronze,Credit Card,Paid Search
CUST-01332,"July 31, 2021",Business,EdTech,Europe,305.47,3665.64,43,Annual,0,,-97.0,45.37,48.0,31.0,29,2874,0.0,Grace Liu,Gold,Credit Card,Direct
CUST-00345,04-24-2023,Growth,Logistics,North America,91.17,1094.04,11,Annual,0,,-58.0,45.92,48.6,12.2,7,2383,0.0,Bob Martinez,Bronze,Invoice,Referral
CUST-01952,"October 30, 2023",Growth,Logistics,Europe,96.77,1161.24,6,Annual,0,,-72.0,19.79,31.5,7.1,29,581,27.06,Alice Chen,Bronze,Credit Card,Referral
CUST-00282,"May 16, 2022",Growth,HR TECH,Asia-Pacific,91.07,1092.84,12,Annual,0,,-10.0,15.47,6.0,0.0,23,542,37.9,David Kim,Silver,Bank Transfer,Social Media
CUST-01042,13/01/2023,Free,LegalTech,North America,0,0.0,3,Annual,1,2023-08-14,-13.0,24.89,13.8,9.7,26,222,0.0,N/A,Bronze,Credit Card,Direct
CUST-00530,01-08-2022,Business,Real Estate,Europe,289.23,3470.76,40,Annual,1,2022-03-07,91.0,24.72,6.9,1.6,27,9470,0.0,Eva Rossi,Silver,PayPal,Organic Search
CUST-01160,"November 06, 2023",Starter,Real Estate,North America,27.08,276.22,5,Monthly,0,,-40.0,,17.6,1.6,17,485,0.0,N/A,Bronze,Invoice,Referral
CUST-01747,05-07-2023,Business,E-Commerce,North America,307.0,3131.4,30,Monthly,0,,73.0,70.46,35.9,25.2,3,312,0.0,Bob Martinez,Gold,Credit Card,Referral
CUST-01961,"January 17, 2022",Growth,Cybersecurity,Asia-Pacific,97.08,990.22,13,Monthly,0,,-79.0,67.77,70.0,31.0,8,269,0.0,Carol Singh,Bronze,PayPal,Email Campaign
CUST-00630,"May 08, 2022",Business,HR Tech,Asia-Pacific,284.45,2901.39,43,Monthly,0,,-6.0,44.43,55.8,6.5,12,253,13.35,Eva Rossi,Silver,Invoice,Direct
CUST-00212,2021-07-20,Free,HR Tech,North America,0,0.0,2,Monthly,0,,-9.0,40.32,38.2,3.2,5,914,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-00351,2021-03-21,Business,LegalTech,North America,$312.41,3748.92,38,Annual,0,,20.0,44.48,36.3,4.4,4,716,41.64,Grace Liu,Gold,Invoice,Partner
CUST-00325,31/05/2023,Starter,FinTech,North America,28.54,291.11,1,Monthly,1,2023-07-28,27.0,43.94,35.6,11.6,16,900,0.0,Bob Martinez,Bronze,Bank Transfer,Organic Search
CUST-01473,12-17-2023,Free,LegalTech,North America,0,0.0,3,Monthly,1,2025-04-26,59.0,44.22,46.4,1.1,10,25550,0.0,N/A,Bronze,PayPal,Organic Search
CUST-00555,09/11/2021,Starter,HR Tech,Asia-Pacific,29.86,304.57,2,Monthly,1,2022-04-09,-3.0,40.48,50.3,4.5,13,51,0.0,N/A,Bronze,PayPal,Email Campaign
CUST-00963,"January 25, 2022",Starter,HR Tech,Asia-Pacific,29.46,353.52,4,Annual,0,,-19.0,52.19,49.2,12.4,4,2023,0.0,David Kim,Bronze,Credit Card,Social Media
CUST-01618,"November 27, 2023",Business,HEALTHTECH,Europe,305.8,3669.6,48,Annual,0,,-62.0,31.63,26.4,13.0,19,373,0.0,David Kim,Gold,Invoice,Paid Search
CUST-00722,2021-11-17,Starter,Logistics,North America,26.75,272.85,3,Monthly,0,,-44.0,29.91,20.9,2.8,7,210,10.63,Bob Martinez,Bronze,Credit Card,Product Hunt
CUST-00050,04-22-2022,Business,CYBERSECURITY,Europe,282.97,3395.64,5,Annual,0,,80.0,51.91,38.7,19.6,25,1272,0.0,Alice Chen,Gold,PayPal,Paid Search
CUST-00211,27/06/2023,Starter,HealthTech,Asia-Pacific,28.83,294.07,2,Monthly,0,,7.0,51.98,52.1,14.1,12,236,0.0,Alice Chen,Bronze,Credit Card,Direct
CUST-01095,03-30-2022,Growth,HealthTech,Asia-Pacific,96.29,982.16,3,Monthly,0,,21.0,35.52,23.7,7.9,17,3630,0.0,Carol Singh,Silver,Invoice,Social Media
CUST-01356,08-05-2022,Starter,Cybersecurity,Europe,27.56,330.72,2,Annual,1,2024-01-24,57.0,53.25,62.9,0.7,3,344,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-01457,"July 22, 2021",Enterprise,LegalTech,Asia-Pacific,988.11,11857.32,380,Annual,0,,1.0,,70.9,1.0,23,3081,85.3,Eva Rossi,Gold,Credit Card,Email Campaign
CUST-01413,"February 02, 2022",Free,FinTech,Europe,0,0.0,3,Monthly,0,,,0.0,21.1,2.4,21,1569,0.0,N/A,Bronze,Credit Card,
CUST-01115,10-28-2022,Growth,LegalTech,Asia-Pacific,94.43,963.19,6,Monthly,0,,95.0,40.53,34.7,9.6,28,866,0.0,Alice Chen,Silver,Credit Card,Direct
CUST-01776,06-02-2023,Growth,MarTech,Asia-Pacific,88.45,902.19,5,Monthly,0,,-86.0,27.38,49.9,3.8,19,664,42.04,Alice Chen,Silver,Credit Card,Referral
CUST-00174,"November 08, 2022",Starter,LegalTech,North America,28.96,347.52,2,Annual,0,,21.0,42.55,37.4,11.6,18,520,0.0,Carol Singh,Bronze,PayPal,Direct
CUST-00290,09-06-2022,Free,HealthTech,North America,0,0.0,1,Monthly,0,,-90.0,,34.8,10.0,18,509,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01465,19/08/2023,Starter,Cybersecurity,Asia-Pacific,29.02,348.24,5,Annual,1,2024-03-11,-53.0,57.93,44.1,31.0,15,327,0.0,Bob Martinez,Bronze,PayPal,Social Media
CUST-00248,"June 14, 2021",Growth,Logistics,Asia-Pacific,91.0,928.2,11,Monthly,1,2022-04-11,-47.0,34.94,29.6,6.3,8,407,0.0,Carol Singh,Silver,Bank Transfer,Email Campaign
CUST-00238,05-05-2021,Starter,EdTech,Latin America,30.17,307.73,4,Monthly,0,,22.0,38.35,71.9,0.6,24,9271,0.0,Bob Martinez,Bronze,PayPal,Email Campaign
CUST-00893,"October 11, 2022",Growth,MarTech,North America,97.23,1166.76,3,Annual,1,2023-08-14,97.0,69.32,50.9,16.9,3,3525,0.0,Alice Chen,Silver,Credit Card,Paid Search
CUST-01895,2022-08-13,Starter,Cybersecurity,North America,29.29,298.76,2,Monthly,0,,2.0,50.15,28.4,24.9,19,3834,0.0,Alice Chen,Bronze,Invoice,Social Media
CUST-00901,06-08-2023,Starter,FinTech,Latin America,$28.13,337.56,1,Annual,0,,-96.0,24.92,19.2,0.1,2,319,0.0,David Kim,Bronze,Invoice,Referral
CUST-00024,16/05/2023,Free,HR Tech,Europe,0,0.0,3,Monthly,0,,18.0,40.51,16.3,6.7,4,432,0.0,N/A,Bronze,PayPal,Social Media
CUST-00773,"January 07, 2022",Growth,Logistics,North America,97.25,991.95,6,Monthly,0,,-32.0,47.58,49.0,23.5,25,3140,0.0,Bob Martinez,Bronze,Credit Card,Paid Search
CUST-00064,17/05/2022,Free,MarTech,Europe,0,0.0,2,Monthly,0,,-90.0,23.82,66.4,3.0,30,233,0.0,N/A,Bronze,Credit Card,Partner
CUST-01720,"June 20, 2023",Growth,HR Tech,Latin America,95.99,979.1,4,Monthly,0,,-68.0,31.53,10.3,12.3,10,10,0.0,N/A,Bronze,Credit Card,Product Hunt
CUST-00189,06-02-2023,Business,E-Commerce,Europe,300.89,3610.68,32,Annual,0,,-43.0,65.77,61.4,26.5,6,10337,0.0,Frank Osei,Silver,Credit Card,Paid Search
CUST-00705,07/12/2023,Growth,EdTech,Asia-Pacific,96.48,1157.76,13,Annual,0,,87.0,42.89,9.9,17.1,23,276,0.0,Carol Singh,Bronze,Credit Card,Referral
CUST-01930,07-03-2021,Growth,Logistics,Asia-Pacific,96.95,988.89,15,Monthly,0,,13.0,30.63,22.1,2.1,14,188,0.0,David Kim,Bronze,Credit Card,Referral
CUST-01659,2023-09-08,Starter,LegalTech,Europe,32.9,335.58,1,Monthly,0,,43.0,55.58,50.9,6.9,1,197,15.28,Carol Singh,Bronze,Credit Card,Paid Search
CUST-01152,2023-04-22,Free,Logistics,Europe,0,0.0,3,Monthly,1,2024-03-24,-55.0,38.4,55.2,6.9,14,4736,0.0,N/A,Bronze,Invoice,Organic Search
CUST-01564,06-11-2021,Growth,Real Estate,Europe,108.67,1108.43,14,Monthly,0,,54.0,31.67,45.0,0.8,27,753,32.27,Bob Martinez,Bronze,PayPal,Direct
CUST-00788,"April 01, 2023",Free,HealthTech,Middle East & Africa,0,0.0,3,Monthly,0,,-58.0,29.42,24.2,9.6,17,1027,0.0,N/A,Bronze,,Partner
CUST-00515,03-01-2021,Business,E-Commerce,North America,293.14,7738.9,21,Multi-Year,0,,65.0,44.55,12.2,25.2,30,72,126.56,David Kim,Gold,Bank Transfer,
CUST-00197,04-05-2023,Free,E-Commerce,Europe,0,0.0,2,Monthly,0,,-93.0,24.59,58.9,1.6,23,1555,0.0,N/A,Bronze,Credit Card,Referral
CUST-00472,"July 22, 2022",Growth,MarTech,North America,93.42,1121.04,9,Annual,1,2022-12-18,63.0,37.23,54.5,0.6,24,4317,0.0,N/A,Silver,Credit Card,Organic Search
CUST-00945,27/02/2023,Enterprise,HR Tech,North America,1017.16,12205.92,172,Annual,0,,37.0,62.76,82.3,17.6,19,307,0.0,Bob Martinez,Gold,Credit Card,Social Media
CUST-01396,11-12-2021,Starter,MarTech,Europe,28.29,288.56,5,Monthly,1,2023-04-24,-8.0,39.06,31.8,8.6,12,168,0.0,Alice Chen,Bronze,PayPal,Direct
CUST-00271,2021-05-29,Starter,Logistics,Europe,26.35,316.2,4,Annual,1,2022-02-02,48.0,32.04,28.0,5.0,24,5344,0.0,David Kim,Bronze,Invoice,Referral
CUST-00439,2021-05-30,Growth,HealthTech,Middle East & Africa,96.07,1152.84,8,Annual,0,,-24.0,63.09,58.8,21.2,4,223,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-00101,2023-05-15,Starter,Logistics,Asia-Pacific,$30.86,314.77,2,Monthly,0,,-95.0,69.64,63.8,31.0,0,468,0.0,Alice Chen,Bronze,PayPal,Direct
CUST-01693,2022-09-13,Growth,E-Commerce,Europe,105.17,1072.73,8,Monthly,0,,7.0,47.69,64.7,3.7,9,73,42.52,Alice Chen,Silver,Credit Card,Referral
CUST-01597,21/01/2023,Growth,Cybersecurity,Europe,97.99,999.5,9,Monthly,0,,40.0,50.5,32.5,18.0,16,3451,0.0,David Kim,Silver,,Referral
CUST-01949,10/12/2023,Starter,EdTech,North America,30.51,311.2,2,Monthly,0,,-65.0,58.05,57.4,31.0,19,1072,0.0,David Kim,Bronze,Credit Card,Direct
CUST-00221,03-14-2022,Free,E-Commerce,North America,0,0.0,3,Annual,0,,-31.0,50.82,35.1,15.9,3,1114,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-00367,12-21-2022,Enterprise,LegalTech,Europe,1021.07,26956.25,232,Multi-Year,1,2023-02-13,-37.0,45.65,66.7,0.7,2,1435,0.0,Frank Osei,Platinum,Credit Card,Paid Search
CUST-01133,14/07/2021,Starter,HealthTech,North America,29.1,296.82,4,Monthly,0,,-67.0,67.32,78.9,23.1,3,13073,0.0,David Kim,Bronze,Credit Card,Partner
CUST-01697,"December 12, 2021",Starter,E-Commerce,Europe,26.53,270.61,2,Monthly,0,,-31.0,46.76,84.5,14.3,29,7535,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-01627,14/02/2022,Free,HealthTech,North America,0,0.0,3,Monthly,0,,66.0,48.06,29.1,10.4,11,242,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01246,03-28-2021,Growth,EdTech,Europe,107.51,1290.12,13,Annual,0,,81.0,59.2,49.4,12.0,8,86,0.0,N/A,Bronze,Bank Transfer,
CUST-00369,03-30-2023,Starter,E-Commerce,North America,31.05,316.71,1,Monthly,0,,76.0,61.51,39.6,14.5,3,2114,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-00994,25/03/2023,Free,Logistics,Europe,0,0.0,1,Monthly,0,,83.0,56.13,72.5,4.9,13,1308,0.0,N/A,Bronze,PayPal,Paid Search
CUST-01264,14/06/2023,Growth,Real Estate,Asia-Pacific,97.62,995.72,4,Monthly,0,,87.0,31.85,5.4,0.2,13,897,0.0,Carol Singh,Bronze,PayPal,
CUST-01788,2021-05-31,Free,Cybersecurity,North America,0,0.0,2,Annual,0,,-36.0,51.78,48.8,23.5,18,1692,0.0,N/A,Bronze,Bank Transfer,Paid Search
CUST-00747,15/08/2022,Free,Real Estate,Europe,0,0.0,1,Monthly,0,,-34.0,44.55,62.3,19.9,30,78,0.0,N/A,Bronze,PayPal,Paid Search
CUST-00307,07-09-2021,Free,LegalTech,Asia-Pacific,0,0.0,1,Monthly,0,,-57.0,23.88,31.4,10.5,30,521,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-00484,2021-06-15,Business,HR Tech,Europe,289.72,2955.14,38,Monthly,0,,-92.0,59.44,79.9,31.0,23,6784,0.0,Grace Liu,Gold,Credit Card,Organic Search
CUST-00603,"October 23, 2022",Free,Cybersecurity,Europe,0,0.0,1,Monthly,0,,-61.0,23.59,45.5,2.8,25,2546,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-01731,2021-09-25,Growth,Cybersecurity,Asia-Pacific,104.84,1069.37,3,Monthly,0,,28.0,35.71,11.1,3.7,6,2054,13.19,David Kim,Silver,,Direct
CUST-00116,19/07/2023,Starter,HR TECH,Middle East & Africa,27.45,329.4,2,Annual,1,2024-09-02,58.0,73.39,36.4,31.0,5,1738,0.0,Alice Chen,Bronze,Credit Card,Email Campaign
CUST-01563,05-20-2023,Free,CYBERSECURITY,  Asia-Pacific  ,0,0.0,2,Monthly,1,2024-01-30,-68.0,37.62,33.1,13.6,13,1421,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01005,01-31-2023,Free,E-Commerce,North America,0,0.0,3,Monthly,1,2024-02-10,54.0,37.75,56.2,4.3,28,2028,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-00483,17/10/2022,Starter,EdTech,Latin America,27.86,334.32,3,Annual,0,,96.0,49.25,60.4,6.4,22,4684,0.0,Carol Singh,Bronze,Credit Card,Social Media
CUST-01327,"September 02, 2023",Enterprise,LegalTech,North America,963.56,25437.98,227,Multi-Year,0,,1.0,25.17,28.0,0.0,20,1731,0.0,Eva Rossi,Gold,Bank Transfer,Referral
CUST-00651,"May 30, 2022",Growth,HealthTech,North America,$99.77,1197.24,8,Annual,0,,,0.0,76.8,23.7,22,447,0.0,Bob Martinez,Silver,Invoice,Direct
CUST-00746,2022-09-22,Starter,LegalTech,North America,28.26,288.25,3,Monthly,1,2023-06-22,43.0,42.26,11.7,4.6,0,19504,0.0,Alice Chen,Bronze,Bank Transfer,Product Hunt
CUST-01002,2023-01-25,Growth,E-Commerce,Asia-Pacific,104.21,1250.52,12,Annual,0,,26.0,43.09,42.8,1.7,6,8023,0.0,Bob Martinez,Bronze,Credit Card,Paid Search
CUST-01273,2022-11-27,Starter,FinTech,Asia-Pacific,27.8,283.56,2,Monthly,0,,-45.0,34.78,30.4,10.5,15,2820,10.9,Alice Chen,Bronze,Credit Card,Referral
CUST-00079,2022-10-07,Starter,Cybersecurity,Europe,28.89,346.68,2,Annual,0,,15.0,37.49,44.3,2.1,14,1178,11.98,Carol Singh,Bronze,Bank Transfer,Paid Search
CUST-01227,2022-09-10,Free,Real Estate,North America,0,0.0,3,Annual,0,,45.0,36.72,56.3,0.0,22,416,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-00033,2021-07-18,Starter,HR Tech,Latin America,29.29,298.76,5,Monthly,0,,-92.0,59.28,66.1,29.6,15,374,0.0,Alice Chen,Bronze,PayPal,Organic Search
CUST-00600,2023-08-11,Starter,Real Estate,North America,29.96,359.52,5,Annual,0,,74.0,57.51,45.1,25.4,27,118,0.0,David Kim,Bronze,Invoice,Organic Search
CUST-01336,20/12/2021,Starter,Logistics,Europe,30.48,310.9,1,Monthly,0,,-89.0,26.72,24.8,5.7,11,463,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00383,2021-08-25,Starter,E-Commerce,North America,28.7,344.4,3,Annual,0,,95.0,60.0,63.3,5.0,5,9263,0.0,Bob Martinez,Bronze,Credit Card,Email Campaign
CUST-01821,20/11/2022,Growth,Logistics,North America,98.42,1003.88,13,Monthly,0,,94.0,62.41,88.6,3.2,10,588,0.0,Carol Singh,Silver,Credit Card,Organic Search
CUST-00164,"November 24, 2022",Free,FinTech,North America,0,0.0,3,Monthly,0,,-22.0,58.43,31.0,31.0,13,2222,0.0,N/A,Bronze,Invoice,Paid Search
CUST-00204,10-15-2021,Starter,FinTech,Europe,28.65,292.23,4,Monthly,1,2023-03-06,-70.0,29.0,15.3,11.1,14,238,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-01883,12/10/2022,Growth,Cybersecurity,Europe,100.34,1204.08,8,Annual,0,,,0.0,38.2,1.4,26,847,0.0,Bob Martinez,Bronze,Invoice,Paid Search
CUST-00863,2023-04-22,Free,HealthTech,North America,0,0.0,3,Monthly,0,,-6.0,32.0,21.2,15.4,28,547,0.0,N/A,Bronze,Credit Card,Social Media
CUST-00926,10-21-2021,Starter,LegalTech,Asia-Pacific,31.34,319.67,2,Monthly,0,,,0.0,41.8,4.6,29,1657,0.0,Bob Martinez,Bronze,Credit Card,Social Media
CUST-00573,11/02/2022,Free,Cybersecurity,Europe,0,0.0,1,Monthly,0,,25.0,32.63,46.0,3.1,25,1866,0.0,N/A,Bronze,Bank Transfer,Social Media
CUST-01531,2022-08-24,Starter,Real Estate,Latin America,29.48,300.7,3,Monthly,0,,-73.0,31.62,43.2,3.4,11,5542,14.29,N/A,Bronze,Credit Card,Paid Search
CUST-01976,09-05-2023,Free,Logistics,North America,0,0.0,3,Monthly,1,2024-06-13,75.0,51.41,40.5,3.2,2,103,0.0,N/A,Bronze,Credit Card,Direct
CUST-01245,2023-03-25,Growth,fintech,Asia-Pacific,96.0,979.2,7,Monthly,0,,-48.0,26.56,18.3,4.0,12,336,0.0,Alice Chen,Silver,Credit Card,Product Hunt
CUST-00862,"April 24, 2022",Enterprise,Cybersecurity,North America,1020.27,12243.24,484,Annual,0,,4.0,23.48,18.8,0.8,20,6589,0.0,Carol Singh,Platinum,PayPal,Social Media
CUST-00809,07-01-2022,Free,Logistics,Latin America,0,0.0,3,Monthly,0,,37.0,49.75,45.2,13.6,16,54,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-01381,"December 01, 2022",Free,EdTech,Europe,0,0.0,1,Monthly,0,,-99.0,28.72,38.6,5.9,13,375,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-00219,22/09/2023,Business,LegalTech,North America,301.85,3622.2,8,Annual,0,,-20.0,56.27,38.8,22.7,8,73,23.18,Frank Osei,Silver,Invoice,Partner
CUST-01941,16/08/2022,Growth,HR Tech,Europe,98.54,1005.11,12,Monthly,0,,-54.0,50.88,80.5,2.2,0,205,0.0,Carol Singh,Silver,Credit Card,Paid Search
CUST-01458,18/11/2022,Starter,FinTech,North America,27.77,283.25,3,Monthly,0,,-99.0,47.27,84.1,2.0,0,1223,0.0,N/A,Bronze,Credit Card,Referral
CUST-01112,15/05/2021,Business,HealthTech,North America,299.49,3593.88,31,Annual,0,,42.0,33.05,32.2,3.3,21,4444,0.0,Grace Liu,Gold,Credit Card,Partner
CUST-00354,"February 13, 2022",Enterprise,MarTech,North America,891.52,23536.13,391,Multi-Year,0,,51.0,59.9,51.8,19.9,15,1011,371.14,Frank Osei,Platinum,Credit Card,Organic Search
CUST-01299,2022-10-10,Starter,E-Commerce,Europe,29.53,354.36,2,Annual,0,,-81.0,32.78,32.0,2.7,2,130,0.0,Bob Martinez,Bronze,Bank Transfer,Social Media
CUST-00060,"July 01, 2022",Business,Real Estate,North America,299.31,3052.96,35,Monthly,0,,-86.0,37.01,47.2,1.5,0,134,0.0,David Kim,Gold,Invoice,Organic Search
CUST-01289,"June 09, 2022",Free,Cybersecurity,North America,0,0.0,2,Monthly,0,,-17.0,39.75,51.1,7.7,17,6127,0.0,N/A,Bronze,Credit Card,Social Media
CUST-00298,"August 01, 2022",Growth,EdTech,Asia-Pacific,92.47,943.19,8,Monthly,0,,21.0,47.84,68.6,1.2,9,1216,0.0,N/A,Bronze,PayPal,Organic Search
